image_id,relative_path,file_name,mineral_label,four_class_label,four_class_id,source_site,source_type,mindat_photo_id,detail_page_url,download_source_url,page_title,locality,photographer_or_credit,license_or_rights,screening_decision,manual_review_required,metadata_source_file,metadata_status,metadata_missing_fields,width,height,aspect_ratio,megapixels,file_size_bytes,image_format,image_mode,sha256,dhash64,dimension_pass,quality_status,quality_error,exact_duplicate_group_size,near_duplicate_group_id,near_duplicate_group_size,split_group_id,split
VTM-000026,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p065675_062_raw.jpg,ilmenite_mindat_p065675_062_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,65675,https://www.mindat.org/photo-65675.html,https://www.mindat.org/imagecache/77/71/05373060017362298773585.jpg,"IlmeniteÅmdal, Åmdalsmoen, Froland, Agder, NorwayThis is a much finer specimen of ilmenite than the previous specimen because it features a more 3-dimensional crystal yet, on a bit of matrix. It has an equant, pseudo-octahedral, extremely lustrous black crystal, to 3 cm across a single face. Its trigonal crystallography is clearly evident. This is certainly one of the finest around for the  ...© Rob Lavinsky & irocks.com",,"IlmeniteÅmdal, Åmdalsmoen, Froland, Agder, NorwayThis is a much finer specimen of ilmenite than the previous specimen because it features a more 3-dimensional crystal yet, on a bit of matrix. It has an equant, pseudo-octahedral, extremely lustrous black crystal, to 3 cm across a single face. Its trigonal crystallography is clearly evident. This is certainly one of the finest around for the  ...© Rob Lavinsky & irocks.com",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,710,0.901408,0.4544,103205,JPEG,RGB,21e294835f9e185b0268a0f752f3063dde8106b7d086f9927ee9f1a5097ce0a9,1070e8e0e4e16120,True,pass,,1,DG-0cb281befc77,1,DG-0cb281befc77,train
VTM-000027,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p065966_053_raw.jpg,ilmenite_mindat_p065966_053_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,65966,https://www.mindat.org/photo-65966.html,https://www.mindat.org/imagecache/35/f6/09391100017362298738339.jpg,"IlmeniteDavis Farm locality, Bethel, Windsor County, Vermont, USA4 cm crystal. Photograph by P. Cristofono.© 2006 Peter Cristofono",,"IlmeniteDavis Farm locality, Bethel, Windsor County, Vermont, USA4 cm crystal. Photograph by P. Cristofono.© 2006 Peter Cristofono",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,642,0.996885,0.4109,126827,JPEG,RGB,68748a0b4ecbdd30f39aee58a6f4de6d4d0fd8b0064c01b807b293e56a959ae8,103c3e976671cbe2,True,pass,,1,DG-240bb55c0a40,1,DG-240bb55c0a40,val
VTM-000028,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p065978_268_raw.jpg,ilmenite_mindat_p065978_268_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,65978,https://www.mindat.org/photo-65978.html,https://www.mindat.org/imagecache/1a/87/00197090017416477556508.jpg,"IlmeniteMontijos quarry, Montijos, Monte Redondo e Carreira, Leiria, Leiria, PortugalIlmenite crystals on matrix.","Rui Nunes' specimen and photo, June 2006.© Rui Nunes 2006","Rui Nunes' specimen and photo, June 2006.© Rui Nunes 2006",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,145069,JPEG,RGB,eda80265809de1443a197779dc6ffcb96840e63f8dc005ded64e97305bef9b4f,238b052d69aa40cd,True,pass,,1,DG-1d76694ca56a,1,DG-1d76694ca56a,test
VTM-000029,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p068281_274_raw.jpg,ilmenite_mindat_p068281_274_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,68281,https://www.mindat.org/photo-68281.html,https://www.mindat.org/imagecache/d0/a5/07042000017489680213970.jpg,"Ilmenite, Feldspar GroupMontijos quarry, Montijos, Monte Redondo e Carreira, Leiria, Leiria, PortugalBlack ilmenite crystals with feldspar.","Rui Nunes' specimen and photo, July 2006.© Rui Nunes 2006","Rui Nunes' specimen and photo, July 2006.© Rui Nunes 2006",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,406,1.576355,0.2598,105575,JPEG,RGB,50c8e024e4dd1d70374c1a104f899a25fb6a0f330eed9d4a4705c45a4e36b3b8,73729cc4e2eaf272,True,pass,,1,DG-9f879b68f7a9,1,DG-9f879b68f7a9,train
VTM-000030,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p068557_070_raw.jpg,ilmenite_mindat_p068557_070_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,68557,https://www.mindat.org/photo-68557.html,https://www.mindat.org/imagecache/ac/d5/02982880017409889605776.jpg,"IlmeniteGreen's Farm locality, Roxbury, Litchfield County, Connecticut, USATabular, metallic gray limenite crystal in schist matrix. P. Cristofono specimen and photo.© 2006 Peter Cristofono",,"IlmeniteGreen's Farm locality, Roxbury, Litchfield County, Connecticut, USATabular, metallic gray limenite crystal in schist matrix. P. Cristofono specimen and photo.© 2006 Peter Cristofono",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,798,0.802005,0.5107,96794,JPEG,RGB,2f1d44d039a387058db382871b29f0f8c4712ce1433f195236403ee8918abdde,e660452c7c1c64e6,True,pass,,1,DG-c71973729a4d,1,DG-c71973729a4d,val
VTM-000031,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p068643_266_raw.jpg,ilmenite_mindat_p068643_266_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,68643,https://www.mindat.org/photo-68643.html,https://www.mindat.org/imagecache/7d/e8/07882000017416477547396.jpg,"IlmeniteMontijos quarry, Montijos, Monte Redondo e Carreira, Leiria, Leiria, PortugalIlmenite , Actinote. Crystal measuring 7mm. Photo and Collection Jacques-Yves Desescaut.© JY. Desescaut",,"IlmeniteMontijos quarry, Montijos, Monte Redondo e Carreira, Leiria, Leiria, PortugalIlmenite , Actinote. Crystal measuring 7mm. Photo and Collection Jacques-Yves Desescaut.© JY. Desescaut",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,82461,JPEG,RGB,2c3ff8a21468c0574e4bf76dbd68462fc4bfeb34fba84fdb7c085cde1178e1cd,64a611242c332527,True,pass,,1,DG-d7115b5d6740,1,DG-d7115b5d6740,train
VTM-000032,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p074476_093_raw.jpg,ilmenite_mindat_p074476_093_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,74476,https://www.mindat.org/photo-74476.html,https://www.mindat.org/imagecache/b3/89/04974660017363144945916.jpg,"Ilmenite, QuartzTuriwiri Quarry, Dargaville, Kaipara District, Northland Region, New ZealandCollection and photograph of Rod Martin.",FOV = ~6.5 mm,"Ilmenite, QuartzTuriwiri Quarry, Dargaville, Kaipara District, Northland Region, New ZealandCollection and photograph of Rod Martin.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,516,1.24031,0.3302,125001,JPEG,RGB,0debd70b9468a98b22674747cc05344c5fed808eb7d22ee2cbe50dfd56f5201e,1c1c3a3b31616d10,True,pass,,1,DG-a4d032ac7c43,1,DG-a4d032ac7c43,train
VTM-000033,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p075558_050_raw.jpg,ilmenite_mindat_p075558_050_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,75558,https://www.mindat.org/photo-75558.html,https://www.mindat.org/imagecache/aa/fe/07751300017363813909709.jpg,"Ilmenite, PlagioclaseBoral Limited quarry, Bundoora, City of Whittlesea, Victoria, AustraliaA nice platey crystal of ilmenite perched on andesine(?). Keith & Margaret Brown Collection.© steve sorrell",,"Ilmenite, PlagioclaseBoral Limited quarry, Bundoora, City of Whittlesea, Victoria, AustraliaA nice platey crystal of ilmenite perched on andesine(?). Keith & Margaret Brown Collection.© steve sorrell",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,67556,JPEG,RGB,0405de567db57cd8d87c8d111fef56554485e617ab809358bf42ffb37c1641c5,ac2c4a0a2e6de462,True,pass,,1,DG-835a9a31582b,1,DG-835a9a31582b,train
VTM-000034,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p075966_056_raw.jpg,ilmenite_mindat_p075966_056_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,75966,https://www.mindat.org/photo-75966.html,https://www.mindat.org/imagecache/8c/ce/06775500017362298756507.jpg,"IlmeniteLeffler source, Bramberg am Wildkogel, Zell am See District, Salzburg, AustriaVery nicely formed Ilmenite crystals in a Quartz vug.","Field of view is 0,4 cm.© Harjo Neutkens",,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,476,1.344538,0.3046,75827,JPEG,RGB,932aea2be7811b2e0cad3b91ee8bbd2770e6fb1f9d7ffe97e7e212bdb7fe2102,f1f16961f9e3c3d3,True,pass,,1,DG-79783c002b65,1,DG-79783c002b65,train
VTM-000035,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p080646_073_raw.jpg,ilmenite_mindat_p080646_073_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,80646,https://www.mindat.org/photo-80646.html,https://www.mindat.org/imagecache/11/ee/06331340017371382614706.jpg,"Ilmenite, PyriteAvarela No. 2 quarry, Santa Maria e São Pedro e Sobral da Lagoa, Óbidos, Leiria, PortugalCrystallized sample on top - Overall size 5,5x4x4cm - Self-collected in May of 2003© Photo & Collection of Martins da Pedra",,"Ilmenite, PyriteAvarela No. 2 quarry, Santa Maria e São Pedro e Sobral da Lagoa, Óbidos, Leiria, PortugalCrystallized sample on top - Overall size 5,5x4x4cm - Self-collected in May of 2003© Photo & Collection of Martins da Pedra",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,582,1.099656,0.3725,114073,JPEG,RGB,e75517143b8a03f140e23570a4f5cab3e357f6303fd14faa496b64da7f259fa7,1b31b08c84c4cc74,True,pass,,1,DG-dbffa0d0fee0,1,DG-dbffa0d0fee0,train
VTM-000036,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p081337_024_raw.jpg,ilmenite_mindat_p081337_024_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,81337,https://www.mindat.org/photo-81337.html,https://www.mindat.org/imagecache/51/76/08918210017362298628251.jpg,"Ilmenite, CalciteBentley Lake occurrence, Faraday Township, Hastings County, Ontario, CanadaTwo ilmenite crystals exposed by acid etching, in coarse beige calcite. The crystal on the left is 65mm across. It appears that this is one crystal cracked in two but, in fact it is two crystals tightly pressed together. The wide face is the pinacoidal form and the forms on the sides of the crystals are positive and negative rhombohedra. Specimen  ...© David K. Joyce",,"Ilmenite, CalciteBentley Lake occurrence, Faraday Township, Hastings County, Ontario, CanadaTwo ilmenite crystals exposed by acid etching, in coarse beige calcite. The crystal on the left is 65mm across. It appears that this is one crystal cracked in two but, in fact it is two crystals tightly pressed together. The wide face is the pinacoidal form and the forms on the sides of the crystals are positive and negative rhombohedra. Specimen  ...© David K. Joyce",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,64109,JPEG,RGB,50c5fc4fbae596220f8c58cd92815897be4b6deda3cf8dfb5d5326ae699c907a,0d16372763231b98,True,pass,,1,DG-ceb98676b869,1,DG-ceb98676b869,train
VTM-000037,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p081338_025_raw.jpg,ilmenite_mindat_p081338_025_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,81338,https://www.mindat.org/photo-81338.html,https://www.mindat.org/imagecache/2e/ac/02213040017362298631675.jpg,"Ilmenite, CalciteBentley Lake occurrence, Faraday Township, Hastings County, Ontario, CanadaA monster ilmenite crystal, 11.0cm across embedded in coarse calcite with a little pyroxene and biotite. Field of view is 18.0cm across. Private collection.© David K. Joyce",,"Ilmenite, CalciteBentley Lake occurrence, Faraday Township, Hastings County, Ontario, CanadaA monster ilmenite crystal, 11.0cm across embedded in coarse calcite with a little pyroxene and biotite. Field of view is 18.0cm across. Private collection.© David K. Joyce",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,75892,JPEG,RGB,852ff7fbea9770408efea34ec42d9e035b3644f3e7883b3b2a49171403c665e5,42810958c4c79800,True,pass,,1,DG-134533c2ee9a,1,DG-134533c2ee9a,train
VTM-000038,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p081586_049_raw.jpg,ilmenite_mindat_p081586_049_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,81586,https://www.mindat.org/photo-81586.html,https://www.mindat.org/imagecache/bb/04/00387100017362298735386.jpg,"IlmeniteMount Painter area, Arkaroola, Pastoral Unincorporated Area, South Australia, AustraliaCrystal with 2x1,5x1,5cm - November of 2006© Photo & Collection of Martins da Pedra",,"IlmeniteMount Painter area, Arkaroola, Pastoral Unincorporated Area, South Australia, AustraliaCrystal with 2x1,5x1,5cm - November of 2006© Photo & Collection of Martins da Pedra",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,546,1.172161,0.3494,49942,JPEG,RGB,4158b08ac623e6ae1c28f4237c22d318d4fb43a4a6cc27abb0f736ea78a61711,1f67e1e0e0e8f1e2,True,pass,,1,DG-1ee5bef13bea,1,DG-1ee5bef13bea,train
VTM-000039,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p083427_060_raw.jpg,ilmenite_mindat_p083427_060_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,83427,https://www.mindat.org/photo-83427.html,https://www.mindat.org/imagecache/6a/60/00088360017362298753953.jpg,"Ilmenite, ClinochlorePlains of Juanar, Sierra Blanca, Ojén, Málaga, Andalusia, Spainrhombohedron of ilmenite with many faces",Crystal size 8x7x3 mm© Utrera,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,610,1.04918,0.3904,155755,JPEG,RGB,5892980a9a9c64fa436b4c9ca5ee970df73f5274e734902a7c310dc304b59685,c4c2911c86a6ac58,True,pass,,1,DG-3cf624d4ada7,1,DG-3cf624d4ada7,train
VTM-000040,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1019845_292_raw.jpg,ilmenite_mindat_p1019845_292_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1019845,https://www.mindat.org/photo-1019845.html,https://www.mindat.org/imagecache/f0/ed/03510060017370804106220.jpg,"Ilmenite, MordeniteNegrais, Almargem do Bispo, Pêro Pinheiro e Montelavar, Sintra, Lisbon, PortugalIlmenite crystal  whith some possible saponite, a litlle mordenite is still visible.",Alexandre Pedroso collection,Alexandre Pedroso collection,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,236277,JPEG,RGB,6ac2b5baf9b9be240a694563133b111e1453492068734098b2c66ff32e7b81eb,686d791dddfc2c6b,True,pass,,1,DG-779d8b7a0223,1,DG-779d8b7a0223,val
VTM-000041,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1023552_299_raw.jpg,ilmenite_mindat_p1023552_299_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1023552,https://www.mindat.org/photo-1023552.html,https://www.mindat.org/imagecache/58/06/07903500017370804121946.jpg,"Ilmenite, Tridymite, MordeniteNegrais, Almargem do Bispo, Pêro Pinheiro e Montelavar, Sintra, Lisbon, PortugalA small Ilmenite crystal, also visible some trydimite and mordenite",Alexandre Pedroso collection,Alexandre Pedroso collection,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,237160,JPEG,RGB,d7820966487ec204bac62268789835f77ab3d61186bd364e050f637b1dc3b872,cdca9999eb63d0c6,True,pass,,1,DG-19654d297b51,1,DG-19654d297b51,train
VTM-000042,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1023553_293_raw.jpg,ilmenite_mindat_p1023553_293_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1023553,https://www.mindat.org/photo-1023553.html,https://www.mindat.org/imagecache/4a/9d/08021330017370804103351.jpg,"IlmeniteNegrais, Almargem do Bispo, Pêro Pinheiro e Montelavar, Sintra, Lisbon, PortugalA ilmenite crystal on a possible saponite bed",Alexandre Pedroso collection,Alexandre Pedroso collection,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,213202,JPEG,RGB,a1e2c61261154c942f9661548b529d9f679e98b9ea8de45bfd2eb0099d7797b3,9a8cd8e4b0b0d151,True,pass,,1,DG-dd60957cc98f,1,DG-dd60957cc98f,train
VTM-000043,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1024039_102_raw.jpg,ilmenite_mindat_p1024039_102_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1024039,https://www.mindat.org/photo-1024039.html,https://www.mindat.org/imagecache/62/07/07388430017368999507108.jpg,"Ilmenite, RiebeckiteTuriwiri Quarry, Dargaville, Kaipara District, Northland Region, New ZealandIlmenite crystals.",5MP Chinese unbranded CMOS camera with bellows and FYSCOPE 4X Semi Plan Achromatic Objective Lens. Processed with Zerene stacker DMap and post stacking cleanup with Faststone.,Collection and photograph of Rod Martin.© R. J. Martin,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,480,1.333333,0.3072,181484,JPEG,RGB,5ec67797f0d1c3a59f66dee753aaa9d2249f008e43b0046f389495455e8291ee,b5d836e76fecfe0e,True,pass,,1,DG-4e8fc512ead5,1,DG-4e8fc512ead5,train
VTM-000044,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1034406_010_raw.jpg,ilmenite_mindat_p1034406_010_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1034406,https://www.mindat.org/photo-1034406.html,https://www.mindat.org/imagecache/d9/eb/04469190017362298562266.jpg,"Ilmenite, FluorapatiteBasalt quarry, Pauliberg, Markt Sankt Martin, Oberpullendorf District, Burgenland, AustriaBlack Ilmenite with colorless Fluorapatite needles",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,404,1.584158,0.2586,65550,JPEG,RGB,ab61d3b9ba6e11941fad6bf7136fd42089e09da597f0ee2550008e9bd17e08f5,1e1f33794959beb6,True,pass,,1,DG-125bfe4cac76,1,DG-125bfe4cac76,val
VTM-000045,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1047579_231_raw.jpg,ilmenite_mindat_p1047579_231_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1047579,https://www.mindat.org/photo-1047579.html,https://www.mindat.org/imagecache/a1/c5/08744290017368310923225.jpg,"Ilmenite, AlbiteTormiq Valley, Haramosh Mountains, Roundu District, Gilgit-Baltistan, Pakistan",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,576,1.111111,0.3686,242303,JPEG,RGB,5e5739d4ed8f09ffece7805be1c750f7a6d97a010a38d879bddfa22c0d4f68f3,6b1d2b63330f6973,True,pass,,1,DG-e57922e4a4ef,1,DG-e57922e4a4ef,train
VTM-000046,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p1053297_103_raw.jpg,ilmenite_mindat_p1053297_103_raw.jpg,ilmenite,target_mineral,0,Mindat,manual_download,1053297,https://www.mindat.org/photo-1053297.html,https://www.mindat.org/imagecache/64/e7/00048150017368999528777.jpg,"Ilmenite, Tremolite, AlbiteTuriwiri Quarry, Dargaville, Kaipara District, Northland Region, New ZealandGeometric ilmenite crystal draped with white tremolite fibres, clear albite at lower left and lower right.",5MP Chinese unbranded CMOS camera with bellows and FYSCOPE 4X Plan Achromatic Objective Lens. Processed with Zerene stacker DMap and post stacking cleanup with Faststone.,Collection and photograph of Rod Martin.© R. J. Martin,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_ilmenite_manifest.csv,complete_core,,640,512,1.25,0.3277,193099,JPEG,RGB,97503a266460d0a9b88a27fa7f3ec4a9e36eb868c97bcb88482bb1ae371c89e3,d8d89874f8b07969,True,pass,,1,DG-8ca8a880111d,1,DG-8ca8a880111d,train
