image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split
VTM-000180,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p285547_129_raw.jpg,ilmenite,target_mineral,0,285547,DG-697e51ad4956,train
VTM-000181,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p289296_013_raw.jpg,ilmenite,target_mineral,0,289296,DG-bcfe127ab507,test
VTM-000182,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p298835_201_raw.jpg,ilmenite,target_mineral,0,298835,DG-1336fe4a4d32,train
VTM-000183,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p298836_212_raw.jpg,ilmenite,target_mineral,0,298836,DG-ebc8a7e5c710,train
VTM-000184,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p298837_205_raw.jpg,ilmenite,target_mineral,0,298837,DG-696fc150c9b0,train
VTM-000185,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p299261_195_raw.jpg,ilmenite,target_mineral,0,299261,DG-6e42f7e006c3,val
VTM-000186,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p299263_209_raw.jpg,ilmenite,target_mineral,0,299263,DG-8de210fffeaa,test
VTM-000187,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p299272_199_raw.jpg,ilmenite,target_mineral,0,299272,DG-366b48f151c2,train
VTM-000188,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p313892_210_raw.jpg,ilmenite,target_mineral,0,313892,DG-71f6613e2b17,train
VTM-000189,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p313893_228_raw.jpg,ilmenite,target_mineral,0,313893,DG-0ae807fbb06c,train
VTM-000190,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p318007_191_raw.jpg,ilmenite,target_mineral,0,318007,DG-e094a347caf5,val
VTM-000191,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p318008_204_raw.jpg,ilmenite,target_mineral,0,318008,DG-2100b8d4655a,test
VTM-000192,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p318009_208_raw.jpg,ilmenite,target_mineral,0,318009,DG-367f67f123bc,train
VTM-000193,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p318010_202_raw.jpg,ilmenite,target_mineral,0,318010,DG-52c3a93b717f,train
VTM-000194,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p318573_140_raw.jpg,ilmenite,target_mineral,0,318573,DG-8bdd0aa724aa,val
VTM-000195,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p321725_065_raw.jpg,ilmenite,target_mineral,0,321725,DG-92c6b940c46e,test
VTM-000196,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p326801_059_raw.jpg,ilmenite,target_mineral,0,326801,DG-7327ff5c7b8d,train
VTM-000197,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p330312_030_raw.jpg,ilmenite,target_mineral,0,330312,DG-f41a4dfab265,train
VTM-000198,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p332477_272_raw.jpg,ilmenite,target_mineral,0,332477,DG-7401df8c67d6,test
VTM-000199,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p337890_019_raw.jpg,ilmenite,target_mineral,0,337890,DG-c725c58e3f4e,train
VTM-000200,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p338188_137_raw.jpg,ilmenite,target_mineral,0,338188,DG-f7bf5dd6b7ac,train
VTM-000201,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p340659_203_raw.jpg,ilmenite,target_mineral,0,340659,DG-aa0fa95971fe,train
VTM-000202,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p340712_318_raw.jpg,ilmenite,target_mineral,0,340712,DG-cb8736d521be,train
VTM-000203,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p340713_325_raw.jpg,ilmenite,target_mineral,0,340713,DG-c9a72486b1ef,train
VTM-000204,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p340714_324_raw.jpg,ilmenite,target_mineral,0,340714,DG-7d9cd3ff4e34,train
VTM-000205,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p348779_077_raw.jpg,ilmenite,target_mineral,0,348779,DG-f238da749e97,train
VTM-000206,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p360348_214_raw.jpg,ilmenite,target_mineral,0,360348,DG-eb1d50649b6e,train
VTM-000207,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p360349_224_raw.jpg,ilmenite,target_mineral,0,360349,DG-7e82b74da756,train
VTM-000208,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p360829_147_raw.jpg,ilmenite,target_mineral,0,360829,DG-51ffb018723b,train
VTM-000209,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p368289_035_raw.jpg,ilmenite,target_mineral,0,368289,DG-a2bc6dce5c87,train
VTM-000210,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p368290_068_raw.jpg,ilmenite,target_mineral,0,368290,DG-3d63ccadf9a9,train
VTM-000211,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p381017_142_raw.jpg,ilmenite,target_mineral,0,381017,DG-7fc738d1134f,train
VTM-000212,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p384798_211_raw.jpg,ilmenite,target_mineral,0,384798,DG-a9d34317443f,train
VTM-000213,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p384799_230_raw.jpg,ilmenite,target_mineral,0,384799,DG-99fda46f1eff,train
VTM-000214,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p384800_233_raw.jpg,ilmenite,target_mineral,0,384800,DG-e243cfd0a50c,train
VTM-000215,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p389147_213_raw.jpg,ilmenite,target_mineral,0,389147,DG-ae6566d890f4,train
VTM-000216,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p405338_135_raw.jpg,ilmenite,target_mineral,0,405338,DG-89f8774a7c9a,train
VTM-000217,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p411733_139_raw.jpg,ilmenite,target_mineral,0,411733,DG-aaf59fa905f6,train
VTM-000218,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p414756_152_raw.jpg,ilmenite,target_mineral,0,414756,DG-41e90832367c,train
VTM-000219,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p417988_280_raw.jpg,ilmenite,target_mineral,0,417988,DG-90f99d0b37a9,train
VTM-000220,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p429243_219_raw.jpg,ilmenite,target_mineral,0,429243,DG-80628db27bc9,val
VTM-000221,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p429245_249_raw.jpg,ilmenite,target_mineral,0,429245,DG-a4bd6daf961b,train
VTM-000222,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p439943_206_raw.jpg,ilmenite,target_mineral,0,439943,DG-3f4b8fcce897,val
VTM-000223,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p440669_221_raw.jpg,ilmenite,target_mineral,0,440669,DG-b169140ce291,train
VTM-000224,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p440672_256_raw.jpg,ilmenite,target_mineral,0,440672,DG-c28cd4195bb9,train
VTM-000225,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p443655_235_raw.jpg,ilmenite,target_mineral,0,443655,DG-2d76882980c9,train
VTM-000226,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p444061_029_raw.jpg,ilmenite,target_mineral,0,444061,DG-f38e353637cc,train
VTM-000227,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p452716_141_raw.jpg,ilmenite,target_mineral,0,452716,DG-4630e0da03c1,test
VTM-000228,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p453515_136_raw.jpg,ilmenite,target_mineral,0,453515,DG-a75d88a1a508,train
VTM-000229,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p457391_296_raw.jpg,ilmenite,target_mineral,0,457391,DG-e706154f9e0f,train
VTM-000230,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p470098_076_raw.jpg,ilmenite,target_mineral,0,470098,DG-9b150b75a6ed,val
VTM-000231,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p474177_078_raw.jpg,ilmenite,target_mineral,0,474177,DG-fdf9ad8ee57f,train
VTM-000232,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p474178_080_raw.jpg,ilmenite,target_mineral,0,474178,DG-15267d05dc6e,train
VTM-000233,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p502906_283_raw.jpg,ilmenite,target_mineral,0,502906,DG-32c842af1cd2,train
VTM-000234,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p506982_331_raw.jpg,ilmenite,target_mineral,0,506982,DG-adee160c2dad,train
VTM-000235,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p510570_322_raw.jpg,ilmenite,target_mineral,0,510570,DG-7b45371666b6,test
VTM-000236,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p511310_303_raw.jpg,ilmenite,target_mineral,0,511310,DG-b4b2034de1fa,train
VTM-000237,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p513795_223_raw.jpg,ilmenite,target_mineral,0,513795,DG-24e6c9303bf0,val
VTM-000238,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p519261_198_raw.jpg,ilmenite,target_mineral,0,519261,DG-9ffaf9d3c3aa,train
VTM-000239,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p519805_300_raw.jpg,ilmenite,target_mineral,0,519805,DG-eafba2c762ae,train
VTM-000240,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p519885_316_raw.jpg,ilmenite,target_mineral,0,519885,DG-86fa5301b539,val
VTM-000241,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p519886_319_raw.jpg,ilmenite,target_mineral,0,519886,DG-0f6c6dd21429,train
VTM-000242,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p529147_148_raw.jpg,ilmenite,target_mineral,0,529147,DG-4a27f89e504e,train
VTM-000243,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p537437_317_raw.jpg,ilmenite,target_mineral,0,537437,DG-c791ad823e9c,train
VTM-000244,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p552069_154_raw.jpg,ilmenite,target_mineral,0,552069,DG-ba95ac85aaaa,train
VTM-000245,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p552070_165_raw.jpg,ilmenite,target_mineral,0,552070,DG-1fb802e22fc8,test
VTM-000246,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p577342_348_raw.jpg,ilmenite,target_mineral,0,577342,DG-a3dd2b3b63c4,train
VTM-000247,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p578963_225_raw.jpg,ilmenite,target_mineral,0,578963,DG-1d85bd9b85f1,train
VTM-000248,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p578967_229_raw.jpg,ilmenite,target_mineral,0,578967,DG-91ad4e26f829,train
VTM-000249,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p593120_001_raw.jpg,ilmenite,target_mineral,0,593120,DG-b2860bfb1647,train
VTM-000250,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p607836_215_raw.jpg,ilmenite,target_mineral,0,607836,DG-cff71e195439,test
VTM-000251,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p612262_145_raw.jpg,ilmenite,target_mineral,0,612262,DG-1c52bd720944,train
VTM-000252,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p616120_246_raw.jpg,ilmenite,target_mineral,0,616120,DG-ed7133e0dd49,train
VTM-000253,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p616841_337_raw.jpg,ilmenite,target_mineral,0,616841,DG-d78ae7856456,test
VTM-000254,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p631689_161_raw.jpg,ilmenite,target_mineral,0,631689,DG-84d3b541b6a9,train
VTM-000255,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p632488_031_raw.jpg,ilmenite,target_mineral,0,632488,DG-87ae78ae448b,test
VTM-000256,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p641059_143_raw.jpg,ilmenite,target_mineral,0,641059,DG-eebff8403a32,val
VTM-000257,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p653555_216_raw.jpg,ilmenite,target_mineral,0,653555,DG-5049063dc2ef,test
VTM-000258,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p653556_258_raw.jpg,ilmenite,target_mineral,0,653556,DG-795a8bc1fa12,train
VTM-000259,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p653557_248_raw.jpg,ilmenite,target_mineral,0,653557,DG-348f786c580d,train
VTM-000260,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p657012_302_raw.jpg,ilmenite,target_mineral,0,657012,DG-47fb07b24b4b,train
VTM-000261,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p657303_236_raw.jpg,ilmenite,target_mineral,0,657303,DG-e311be893061,train
VTM-000262,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p666065_174_raw.jpg,ilmenite,target_mineral,0,666065,DG-5759f04b80ee,val
VTM-000263,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p666067_184_raw.jpg,ilmenite,target_mineral,0,666067,DG-de4a2f879beb,train
VTM-000264,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p667348_033_raw.jpg,ilmenite,target_mineral,0,667348,DG-da94223b5a67,test
VTM-000265,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p672263_222_raw.jpg,ilmenite,target_mineral,0,672263,DG-d503d286be4e,train
VTM-000266,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p672264_247_raw.jpg,ilmenite,target_mineral,0,672264,DG-6c6e0f3a903d,train
VTM-000267,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p674016_244_raw.jpg,ilmenite,target_mineral,0,674016,DG-7beb9122cff9,train
VTM-000268,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p676752_034_raw.jpg,ilmenite,target_mineral,0,676752,DG-ffc518265518,train
VTM-000269,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p676754_009_raw.jpg,ilmenite,target_mineral,0,676754,DG-22f5c2a57f9b,test
VTM-000270,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p677155_032_raw.jpg,ilmenite,target_mineral,0,677155,DG-884962e327f9,train
VTM-000271,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p679670_151_raw.jpg,ilmenite,target_mineral,0,679670,DG-2ad0853858a5,test
VTM-000272,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p683499_227_raw.jpg,ilmenite,target_mineral,0,683499,DG-fbc2aa6bbfb3,train
VTM-000273,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p689534_220_raw.jpg,ilmenite,target_mineral,0,689534,DG-92b8961f8b7b,train
VTM-000274,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p689536_254_raw.jpg,ilmenite,target_mineral,0,689536,DG-4ef8af2130d1,test
VTM-000275,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p689537_259_raw.jpg,ilmenite,target_mineral,0,689537,DG-01acb20ce6af,test
VTM-000276,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p690597_237_raw.jpg,ilmenite,target_mineral,0,690597,DG-a8354183856e,train
VTM-000277,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p690598_218_raw.jpg,ilmenite,target_mineral,0,690598,DG-8596bd375713,test
VTM-000278,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p704114_239_raw.jpg,ilmenite,target_mineral,0,704114,DG-e5c07aa0d856,train
VTM-000279,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p704115_251_raw.jpg,ilmenite,target_mineral,0,704115,DG-393984939add,test
VTM-000280,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p708141_234_raw.jpg,ilmenite,target_mineral,0,708141,DG-d28666dbe553,train
VTM-000281,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p708562_098_raw.jpg,ilmenite,target_mineral,0,708562,DG-84fcc1d3f52a,train
VTM-000282,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p714175_243_raw.jpg,ilmenite,target_mineral,0,714175,DG-40aa4d6edc70,train
VTM-000283,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p717037_240_raw.jpg,ilmenite,target_mineral,0,717037,DG-0d5911cba632,train
VTM-000284,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p727695_257_raw.jpg,ilmenite,target_mineral,0,727695,DG-d26f6a5196a8,val
VTM-000285,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p734633_241_raw.jpg,ilmenite,target_mineral,0,734633,DG-acd642196a86,train
VTM-000286,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p737109_284_raw.jpg,ilmenite,target_mineral,0,737109,DG-a9e66e544943,test
VTM-000287,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p737349_295_raw.jpg,ilmenite,target_mineral,0,737349,DG-99c7bbd36469,train
VTM-000288,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p737974_305_raw.jpg,ilmenite,target_mineral,0,737974,DG-3587dab97d70,train
VTM-000289,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p738892_290_raw.jpg,ilmenite,target_mineral,0,738892,DG-6c4aa53771d6,val
VTM-000290,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p751708_126_raw.jpg,ilmenite,target_mineral,0,751708,DG-51aa7aceda75,train
VTM-000291,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p753806_264_raw.jpg,ilmenite,target_mineral,0,753806,DG-03529247f507,val
VTM-000292,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p756752_291_raw.jpg,ilmenite,target_mineral,0,756752,DG-345c8aeebf6a,train
VTM-000293,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p757543_133_raw.jpg,ilmenite,target_mineral,0,757543,DG-dd670319af72,train
VTM-000294,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p764686_026_raw.jpg,ilmenite,target_mineral,0,764686,DG-964e0d7fd6bb,train
VTM-000295,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p772238_252_raw.jpg,ilmenite,target_mineral,0,772238,DG-022950aec806,test
VTM-000296,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p774861_250_raw.jpg,ilmenite,target_mineral,0,774861,DG-7eeee3bf6195,test
VTM-000297,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p776560_150_raw.jpg,ilmenite,target_mineral,0,776560,DG-318447e3b4ff,val
VTM-000298,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p778043_238_raw.jpg,ilmenite,target_mineral,0,778043,DG-92e88f8c1435,train
VTM-000299,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p788054_207_raw.jpg,ilmenite,target_mineral,0,788054,DG-4acd172d5c76,train
VTM-000300,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p788056_217_raw.jpg,ilmenite,target_mineral,0,788056,DG-9fa8ee676d8e,train
VTM-000301,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p788057_226_raw.jpg,ilmenite,target_mineral,0,788057,DG-10ca9bdb3163,train
VTM-000302,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p795420_170_raw.jpg,ilmenite,target_mineral,0,795420,DG-bccce2c64408,val
VTM-000303,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p795477_265_raw.jpg,ilmenite,target_mineral,0,795477,DG-c7d6902b0f52,test
VTM-000304,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p796184_156_raw.jpg,ilmenite,target_mineral,0,796184,DG-edde79bcdad4,train
VTM-000305,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p797648_083_raw.jpg,ilmenite,target_mineral,0,797648,DG-3227a1266fb9,train
VTM-000306,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p797650_085_raw.jpg,ilmenite,target_mineral,0,797650,DG-870b4e8c4b66,train
VTM-000307,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p801385_006_raw.jpg,ilmenite,target_mineral,0,801385,DG-a7eccdebae54,train
VTM-000308,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p806497_096_raw.jpg,ilmenite,target_mineral,0,806497,DG-653233a1d69c,train
VTM-000309,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p844064_301_raw.jpg,ilmenite,target_mineral,0,844064,DG-c0cdc88e13b5,train
VTM-000311,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p851999_084_raw.jpg,ilmenite,target_mineral,0,851999,DG-d5c603c4f7e2,val
VTM-000312,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p855277_099_raw.jpg,ilmenite,target_mineral,0,855277,DG-46a85aae7b8f,val
VTM-000313,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p857361_321_raw.jpg,ilmenite,target_mineral,0,857361,DG-b50bfb4d898c,val
VTM-000314,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p857362_323_raw.jpg,ilmenite,target_mineral,0,857362,DG-acd3b489592a,train
VTM-000315,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p858187_100_raw.jpg,ilmenite,target_mineral,0,858187,DG-36e9b2ac2e42,train
VTM-000316,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p858319_097_raw.jpg,ilmenite,target_mineral,0,858319,DG-c8ae06855609,train
VTM-000317,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p859183_004_raw.jpg,ilmenite,target_mineral,0,859183,DG-23c65e850884,test
VTM-000318,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p873189_182_raw.jpg,ilmenite,target_mineral,0,873189,DG-1963609157d8,test
VTM-000319,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p891554_308_raw.jpg,ilmenite,target_mineral,0,891554,DG-03fad6b454d3,test
VTM-000320,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p895235_018_raw.jpg,ilmenite,target_mineral,0,895235,DG-908ffc3908d3,val
VTM-000321,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p897666_079_raw.jpg,ilmenite,target_mineral,0,897666,DG-6c6ae20368bf,train
VTM-000322,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p904455_144_raw.jpg,ilmenite,target_mineral,0,904455,DG-7bd6164a6379,train
VTM-000323,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p905771_081_raw.jpg,ilmenite,target_mineral,0,905771,DG-8b1bb30dd6dc,train
VTM-000324,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p908308_338_raw.jpg,ilmenite,target_mineral,0,908308,DG-5b572bca6c6d,test
VTM-000325,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p908309_344_raw.jpg,ilmenite,target_mineral,0,908309,DG-fb8f73db43c9,val
VTM-000326,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p922895_242_raw.jpg,ilmenite,target_mineral,0,922895,DG-328ad092690f,train
VTM-000327,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p930528_306_raw.jpg,ilmenite,target_mineral,0,930528,DG-57ce53a661a4,val
VTM-000328,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p930529_298_raw.jpg,ilmenite,target_mineral,0,930529,DG-b92bf0a3d3da,train
VTM-000329,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p931658_164_raw.jpg,ilmenite,target_mineral,0,931658,DG-75bc1d6bd4d4,train
VTM-000330,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p933964_327_raw.jpg,ilmenite,target_mineral,0,933964,DG-59fe9f773465,val
VTM-001671,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p079662_005_raw.jpg,titanomagnetite,target_mineral,0,79662,DG-a5ee170f9ded,train
VTM-001677,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1203423_001_raw.jpg,titanomagnetite,target_mineral,0,1203423,DG-24fd2a1b1cc3,test
VTM-001678,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1203762_017_raw.jpg,titanomagnetite,target_mineral,0,1203762,DG-8c5926202ac3,train
VTM-001679,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1204304_024_raw.jpg,titanomagnetite,target_mineral,0,1204304,DG-f5c3df527ae6,train
VTM-001680,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1204725_023_raw.jpg,titanomagnetite,target_mineral,0,1204725,DG-c02cfb574768,train
VTM-001681,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1212765_018_raw.jpg,titanomagnetite,target_mineral,0,1212765,DG-0599e375e123,train
VTM-001682,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1221264_019_raw.jpg,titanomagnetite,target_mineral,0,1221264,DG-a0ca75898087,test
VTM-001688,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1592552_034_raw.jpg,titanomagnetite,target_mineral,0,1592552,DG-913e94e84496,train
VTM-001689,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1593449_033_raw.jpg,titanomagnetite,target_mineral,0,1593449,DG-9aa7389de686,train
VTM-001690,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1606751_032_raw.jpg,titanomagnetite,target_mineral,0,1606751,DG-b0fe7cb99124,train
