review_order,contact_sheet,tile_index,image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,review_decision,review_reason,expert_note,reviewer,review_date
23,pyrite_001.jpg,23,VTM-005152,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p1455040_page3_027_raw.jpg,pyrite,metallic_hard_negative,3,1455040,DG-6f1ea5aee3a5,test,needs_expert,uncertain_primary_mineral,,,
24,pyrite_001.jpg,24,VTM-005157,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p1457410_page3_018_raw.jpg,pyrite,metallic_hard_negative,3,1457410,DG-3abb9689924c,train,exclude,microscope_image,,,
25,pyrite_001.jpg,25,VTM-005174,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p163237_page4_045_raw.jpg,pyrite,metallic_hard_negative,3,163237,DG-a499df07f08c,train,keep,,,,
26,pyrite_002.jpg,1,VTM-005177,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p169902_page5_004_raw.jpg,pyrite,metallic_hard_negative,3,169902,DG-985b88f4c85d,val,keep,,,,
27,pyrite_002.jpg,2,VTM-005188,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p200876_page1_070_raw.jpg,pyrite,metallic_hard_negative,3,200876,DG-802cc7ed647a,train,keep,,,,
28,pyrite_002.jpg,3,VTM-005206,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p244231_page1_057_raw.jpg,pyrite,metallic_hard_negative,3,244231,DG-b5449f2ddd63,test,keep,,,,
29,pyrite_002.jpg,4,VTM-005208,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p244910_page4_042_raw.jpg,pyrite,metallic_hard_negative,3,244910,DG-eb13f7efb6ef,train,keep,,,,
30,pyrite_002.jpg,5,VTM-005213,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p258186_page6_035_raw.jpg,pyrite,metallic_hard_negative,3,258186,DG-dfcb39bd4e2e,test,keep,,,,
31,pyrite_002.jpg,6,VTM-005217,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p263075_page5_055_raw.jpg,pyrite,metallic_hard_negative,3,263075,DG-702ece6d59e9,train,keep,,,,
32,pyrite_002.jpg,7,VTM-005220,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p266888_page4_069_raw.jpg,pyrite,metallic_hard_negative,3,266888,DG-5a2b081e0b1e,train,keep,,,,
33,pyrite_002.jpg,8,VTM-005221,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p268992_page6_031_raw.jpg,pyrite,metallic_hard_negative,3,268992,DG-205a686bf0de,test,keep,,,,
34,pyrite_002.jpg,9,VTM-005226,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p278986_page5_027_raw.jpg,pyrite,metallic_hard_negative,3,278986,DG-48f4ef422f75,test,keep,,,,
35,pyrite_002.jpg,10,VTM-005231,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p305628_page1_018_raw.jpg,pyrite,metallic_hard_negative,3,305628,DG-67b3b274b33d,train,keep,,,,
36,pyrite_002.jpg,11,VTM-005232,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p318833_page5_069_raw.jpg,pyrite,metallic_hard_negative,3,318833,DG-dca0bf0df100,train,keep,,,,
37,pyrite_002.jpg,12,VTM-005233,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p324775_page4_029_raw.jpg,pyrite,metallic_hard_negative,3,324775,DG-3f49b5293f42,train,keep,,,,
38,pyrite_002.jpg,13,VTM-005236,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p330000_page4_024_raw.jpg,pyrite,metallic_hard_negative,3,330000,DG-883a6f7cec3f,train,keep,,,,
39,pyrite_002.jpg,14,VTM-005248,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p377283_page4_039_raw.jpg,pyrite,metallic_hard_negative,3,377283,DG-cbe1b3e79163,val,keep,,,,
40,pyrite_002.jpg,15,VTM-005256,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p410246_page4_059_raw.jpg,pyrite,metallic_hard_negative,3,410246,DG-5b06a6ebdeac,test,keep,,,,
41,pyrite_002.jpg,16,VTM-005268,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p467977_page3_004_raw.jpg,pyrite,metallic_hard_negative,3,467977,DG-4da10a842c0c,train,keep,,,,
42,pyrite_002.jpg,17,VTM-005275,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p472843_page3_005_raw.jpg,pyrite,metallic_hard_negative,3,472843,DG-3a4e65c23c9a,train,keep,,,,
43,pyrite_002.jpg,18,VTM-005294,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p513723_page4_036_raw.jpg,pyrite,metallic_hard_negative,3,513723,DG-8bc14bccae55,train,keep,,,,
44,pyrite_002.jpg,19,VTM-005299,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p544960_page3_015_raw.jpg,pyrite,metallic_hard_negative,3,544960,DG-a2326fc94eee,train,keep,,,,
45,pyrite_002.jpg,20,VTM-005303,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p548012_page3_032_raw.jpg,pyrite,metallic_hard_negative,3,548012,DG-508ddcc3e558,test,keep,,,,
46,pyrite_002.jpg,21,VTM-005307,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p555994_page4_054_raw.jpg,pyrite,metallic_hard_negative,3,555994,DG-c6319307afd8,train,keep,,,,
47,pyrite_002.jpg,22,VTM-005311,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p563079_page3_007_raw.jpg,pyrite,metallic_hard_negative,3,563079,DG-f5b4026c0acd,train,keep,,,,
48,pyrite_002.jpg,23,VTM-005313,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p565424_page5_061_raw.jpg,pyrite,metallic_hard_negative,3,565424,DG-fbcedaa21a95,train,keep,,,,
49,pyrite_002.jpg,24,VTM-005315,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p624001_page4_070_raw.jpg,pyrite,metallic_hard_negative,3,624001,DG-bcc835e21bb3,val,keep,,,,
50,pyrite_002.jpg,25,VTM-005320,raw_negative/metallic_hard_negative/pyrite/pyrite_mindat_p647554_page4_073_raw.jpg,pyrite,metallic_hard_negative,3,647554,DG-137922b7ad51,train,keep,,,,
1,pyroxene_001.jpg,1,VTM-002892,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p019447_page8_032_raw.jpg,pyroxene,gangue_negative,2,19447,DG-daac49f9f675,test,keep,,,,
2,pyroxene_001.jpg,2,VTM-002906,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p040214_page10_075_raw.jpg,pyroxene,gangue_negative,2,40214,DG-b16fad4d3847,train,keep,,,,
3,pyroxene_001.jpg,3,VTM-002911,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p041864_page8_019_raw.jpg,pyroxene,gangue_negative,2,41864,DG-adbc944c34ee,val,keep,,,,
4,pyroxene_001.jpg,4,VTM-002916,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p044674_page8_012_raw.jpg,pyroxene,gangue_negative,2,44674,DG-1c7371bdcb66,train,keep,,,,
5,pyroxene_001.jpg,5,VTM-002917,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p045367_page10_059_raw.jpg,pyroxene,gangue_negative,2,45367,DG-8e44cb4d6a4b,train,keep,,,,
6,pyroxene_001.jpg,6,VTM-002924,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p049576_page2_063_raw.jpg,pyroxene,gangue_negative,2,49576,DG-2df79f16c566,train,keep,,,,
7,pyroxene_001.jpg,7,VTM-002931,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p057223_page2_019_raw.jpg,pyroxene,gangue_negative,2,57223,DG-4b287bf51a6f,train,keep,,,,
8,pyroxene_001.jpg,8,VTM-002935,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p058487_page1_019_raw.jpg,pyroxene,gangue_negative,2,58487,DG-40a550d7f4bf,train,keep,,,,
9,pyroxene_001.jpg,9,VTM-002942,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p063262_page6_017_raw.jpg,pyroxene,gangue_negative,2,63262,DG-618a9ab1f8b5,train,keep,,,,
10,pyroxene_001.jpg,10,VTM-002943,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p063263_page6_019_raw.jpg,pyroxene,gangue_negative,2,63263,DG-07330e94de70,train,keep,,,,
11,pyroxene_001.jpg,11,VTM-002968,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p094892_page1_024_raw.jpg,pyroxene,gangue_negative,2,94892,DG-88a12c89209d,train,keep,,,,
12,pyroxene_001.jpg,12,VTM-002977,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p097386_page1_007_raw.jpg,pyroxene,gangue_negative,2,97386,DG-34b381a0603f,train,keep,,,,
13,pyroxene_001.jpg,13,VTM-002987,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1099137_page10_070_raw.jpg,pyroxene,gangue_negative,2,1099137,DG-5bdd8a7e8367,train,keep,,,,
14,pyroxene_001.jpg,14,VTM-002998,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1156644_page6_003_raw.jpg,pyroxene,gangue_negative,2,1156644,DG-02530580d7df,train,keep,,,,
15,pyroxene_001.jpg,15,VTM-003002,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1181818_page7_020_raw.jpg,pyroxene,gangue_negative,2,1181818,DG-e275db91131f,train,keep,,,,
16,pyroxene_001.jpg,16,VTM-003011,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p121236_page8_020_raw.jpg,pyroxene,gangue_negative,2,121236,DG-41f34c0d2965,test,keep,,,,
17,pyroxene_001.jpg,17,VTM-003030,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1329390_page10_046_raw.jpg,pyroxene,gangue_negative,2,1329390,DG-e7d96cc4860e,train,keep,,,,
18,pyroxene_001.jpg,18,VTM-003032,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p133348_page2_057_raw.jpg,pyroxene,gangue_negative,2,133348,DG-9b6b7039f87d,train,keep,,,,
19,pyroxene_001.jpg,19,VTM-003036,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1364667_page1_042_raw.jpg,pyroxene,gangue_negative,2,1364667,DG-43f779e8ec78,train,keep,,,,
20,pyroxene_001.jpg,20,VTM-003045,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p142806_page1_026_raw.jpg,pyroxene,gangue_negative,2,142806,DG-c0ef0ccd74dd,train,keep,,,,
21,pyroxene_001.jpg,21,VTM-003085,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1679504_page10_058_raw.jpg,pyroxene,gangue_negative,2,1679504,DG-448fd62e45b6,train,keep,,,,
22,pyroxene_001.jpg,22,VTM-003086,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p168221_page8_074_raw.jpg,pyroxene,gangue_negative,2,168221,DG-7ca64cc7944a,train,keep,,,,
23,pyroxene_001.jpg,23,VTM-003094,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p1726128_page8_068_raw.jpg,pyroxene,gangue_negative,2,1726128,DG-5ceac4cdad9f,test,keep,,,,
24,pyroxene_001.jpg,24,VTM-003100,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p177445_page7_016_raw.jpg,pyroxene,gangue_negative,2,177445,DG-efd3e7c09da1,train,keep,,,,
25,pyroxene_001.jpg,25,VTM-003104,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p177641_page10_012_raw.jpg,pyroxene,gangue_negative,2,177641,DG-da9bceddce01,val,keep,,,,
26,pyroxene_002.jpg,1,VTM-003107,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p185775_page2_037_raw.jpg,pyroxene,gangue_negative,2,185775,DG-eb291857b5f2,train,keep,,,,
27,pyroxene_002.jpg,2,VTM-003109,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p188368_page6_032_raw.jpg,pyroxene,gangue_negative,2,188368,DG-5009da639d73,train,keep,,,,
28,pyroxene_002.jpg,3,VTM-003115,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p196429_page2_066_raw.jpg,pyroxene,gangue_negative,2,196429,DG-1515abbb052e,train,keep,,,,
29,pyroxene_002.jpg,4,VTM-003122,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p212988_page6_020_raw.jpg,pyroxene,gangue_negative,2,212988,DG-e3cdd9392b5d,train,keep,,,,
30,pyroxene_002.jpg,5,VTM-003125,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p215320_page6_033_raw.jpg,pyroxene,gangue_negative,2,215320,DG-c9b2d3401c6f,test,keep,,,,
31,pyroxene_002.jpg,6,VTM-003126,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p215684_page6_021_raw.jpg,pyroxene,gangue_negative,2,215684,DG-9ad2b589bf10,train,keep,,,,
32,pyroxene_002.jpg,7,VTM-003137,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p230453_page8_071_raw.jpg,pyroxene,gangue_negative,2,230453,DG-8ff769650c04,train,keep,,,,
33,pyroxene_002.jpg,8,VTM-003161,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p288524_page8_003_raw.jpg,pyroxene,gangue_negative,2,288524,DG-f9eebbbfa68a,train,keep,,,,
34,pyroxene_002.jpg,9,VTM-003184,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p372327_page8_051_raw.jpg,pyroxene,gangue_negative,2,372327,DG-ce96664994ce,train,keep,,,,
35,pyroxene_002.jpg,10,VTM-003185,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p373234_page10_073_raw.jpg,pyroxene,gangue_negative,2,373234,DG-aae4ea4771a3,test,keep,,,,
36,pyroxene_002.jpg,11,VTM-003191,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p394836_page7_030_raw.jpg,pyroxene,gangue_negative,2,394836,DG-771a6afc0275,train,keep,,,,
37,pyroxene_002.jpg,12,VTM-003200,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p411226_page8_046_raw.jpg,pyroxene,gangue_negative,2,411226,DG-ea0d98b398c4,val,keep,,,,
38,pyroxene_002.jpg,13,VTM-003212,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p440930_page7_075_raw.jpg,pyroxene,gangue_negative,2,440930,DG-1f9988a126e0,train,keep,,,,
39,pyroxene_002.jpg,14,VTM-003215,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p448629_page10_010_raw.jpg,pyroxene,gangue_negative,2,448629,DG-601562780f38,val,keep,,,,
40,pyroxene_002.jpg,15,VTM-003244,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p496601_page6_027_raw.jpg,pyroxene,gangue_negative,2,496601,DG-7c42bdabb0b5,train,keep,,,,
41,pyroxene_002.jpg,16,VTM-003249,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p504213_page6_042_raw.jpg,pyroxene,gangue_negative,2,504213,DG-2ed269e24836,test,keep,,,,
42,pyroxene_002.jpg,17,VTM-003269,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p511318_page6_064_raw.jpg,pyroxene,gangue_negative,2,511318,DG-f222d5e496ed,train,keep,,,,
43,pyroxene_002.jpg,18,VTM-003274,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p512695_page1_072_raw.jpg,pyroxene,gangue_negative,2,512695,DG-66e6fbd39ec0,train,keep,,,,
44,pyroxene_002.jpg,19,VTM-003298,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p568943_page1_015_raw.jpg,pyroxene,gangue_negative,2,568943,DG-62cf4a564061,val,keep,,,,
45,pyroxene_002.jpg,20,VTM-003315,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p606567_page7_001_raw.jpg,pyroxene,gangue_negative,2,606567,DG-74e3049fc5be,train,keep,,,,
46,pyroxene_002.jpg,21,VTM-003317,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p606956_page7_008_raw.jpg,pyroxene,gangue_negative,2,606956,DG-0d894807161b,train,keep,,,,
47,pyroxene_002.jpg,22,VTM-003334,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p648475_page10_020_raw.jpg,pyroxene,gangue_negative,2,648475,DG-a710b9a2298b,train,keep,,,,
48,pyroxene_002.jpg,23,VTM-003342,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p685434_page7_041_raw.jpg,pyroxene,gangue_negative,2,685434,DG-4f484134272f,train,keep,,,,
49,pyroxene_002.jpg,24,VTM-003346,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p692820_page6_026_raw.jpg,pyroxene,gangue_negative,2,692820,DG-ee78988ee792,train,keep,,,,
50,pyroxene_002.jpg,25,VTM-003351,raw_negative/gangue_negative/pyroxene/pyroxene_mindat_p703746_page6_065_raw.jpg,pyroxene,gangue_negative,2,703746,DG-c66acd53e273,val,keep,,,,
1,quartz_001.jpg,1,VTM-003383,raw_negative/gangue_negative/quartz/quartz_mindat_p036102_page3_044_raw.jpg,quartz,gangue_negative,2,36102,DG-c72da3fde139,train,keep,,,,
2,quartz_001.jpg,2,VTM-003386,raw_negative/gangue_negative/quartz/quartz_mindat_p039138_page6_001_raw.jpg,quartz,gangue_negative,2,39138,DG-e9aa380e6fc9,test,keep,,,,
3,quartz_001.jpg,3,VTM-003396,raw_negative/gangue_negative/quartz/quartz_mindat_p048535_page6_008_raw.jpg,quartz,gangue_negative,2,48535,DG-5936710544ee,val,keep,,,,
4,quartz_001.jpg,4,VTM-003404,raw_negative/gangue_negative/quartz/quartz_mindat_p052778_page1_059_raw.jpg,quartz,gangue_negative,2,52778,DG-7657d0e328c4,train,keep,,,,
5,quartz_001.jpg,5,VTM-003405,raw_negative/gangue_negative/quartz/quartz_mindat_p052998_page1_039_raw.jpg,quartz,gangue_negative,2,52998,DG-dfd374274483,train,keep,,,,
6,quartz_001.jpg,6,VTM-003408,raw_negative/gangue_negative/quartz/quartz_mindat_p056296_page1_061_raw.jpg,quartz,gangue_negative,2,56296,DG-adf1c32e56d1,test,keep,,,,
7,quartz_001.jpg,7,VTM-003411,raw_negative/gangue_negative/quartz/quartz_mindat_p063818_page1_038_raw.jpg,quartz,gangue_negative,2,63818,DG-07115f81dfcd,train,keep,,,,
8,quartz_001.jpg,8,VTM-003420,raw_negative/gangue_negative/quartz/quartz_mindat_p071021_page4_002_raw.jpg,quartz,gangue_negative,2,71021,DG-b24d3231a5f3,val,keep,,,,
9,quartz_001.jpg,9,VTM-003425,raw_negative/gangue_negative/quartz/quartz_mindat_p076908_page3_042_raw.jpg,quartz,gangue_negative,2,76908,DG-4c963889181a,train,keep,,,,
10,quartz_001.jpg,10,VTM-003436,raw_negative/gangue_negative/quartz/quartz_mindat_p097724_page3_050_raw.jpg,quartz,gangue_negative,2,97724,DG-f690a11241c6,train,keep,,,,
11,quartz_001.jpg,11,VTM-003439,raw_negative/gangue_negative/quartz/quartz_mindat_p099601_page1_016_raw.jpg,quartz,gangue_negative,2,99601,DG-3cac4d8dd485,train,keep,,,,
12,quartz_001.jpg,12,VTM-003443,raw_negative/gangue_negative/quartz/quartz_mindat_p103368_page1_008_raw.jpg,quartz,gangue_negative,2,103368,DG-08719a98839a,test,keep,,,,
13,quartz_001.jpg,13,VTM-003448,raw_negative/gangue_negative/quartz/quartz_mindat_p109430_page1_023_raw.jpg,quartz,gangue_negative,2,109430,DG-bf8bdddc8e2a,val,keep,,,,
14,quartz_001.jpg,14,VTM-003454,raw_negative/gangue_negative/quartz/quartz_mindat_p110963_page1_046_raw.jpg,quartz,gangue_negative,2,110963,DG-6bd160447dec,train,keep,,,,
15,quartz_001.jpg,15,VTM-003460,raw_negative/gangue_negative/quartz/quartz_mindat_p1125400_page7_008_raw.jpg,quartz,gangue_negative,2,1125400,DG-e96452f60267,train,exclude,,,,
16,quartz_001.jpg,16,VTM-003461,raw_negative/gangue_negative/quartz/quartz_mindat_p112839_page3_053_raw.jpg,quartz,gangue_negative,2,112839,DG-d3a537a397ff,train,keep,,,,
17,quartz_001.jpg,17,VTM-003464,raw_negative/gangue_negative/quartz/quartz_mindat_p113416_page1_045_raw.jpg,quartz,gangue_negative,2,113416,DG-61fee5728c83,train,keep,,,,
18,quartz_001.jpg,18,VTM-003467,raw_negative/gangue_negative/quartz/quartz_mindat_p114377_page1_067_raw.jpg,quartz,gangue_negative,2,114377,DG-429d37c43d66,train,keep,,,,
19,quartz_001.jpg,19,VTM-003470,raw_negative/gangue_negative/quartz/quartz_mindat_p1149227_page3_074_raw.jpg,quartz,gangue_negative,2,1149227,DG-36640bf51a97,test,keep,,,,
20,quartz_001.jpg,20,VTM-003475,raw_negative/gangue_negative/quartz/quartz_mindat_p118374_page1_060_raw.jpg,quartz,gangue_negative,2,118374,DG-e328fd2bbe15,train,keep,,,,
21,quartz_001.jpg,21,VTM-003486,raw_negative/gangue_negative/quartz/quartz_mindat_p1257163_page4_005_raw.jpg,quartz,gangue_negative,2,1257163,DG-38f8f24f8c4a,train,keep,,,,
22,quartz_001.jpg,22,VTM-003499,raw_negative/gangue_negative/quartz/quartz_mindat_p1344851_page3_025_raw.jpg,quartz,gangue_negative,2,1344851,DG-bb9f609ccdc9,train,keep,,,,
23,quartz_001.jpg,23,VTM-003508,raw_negative/gangue_negative/quartz/quartz_mindat_p1361484_page4_007_raw.jpg,quartz,gangue_negative,2,1361484,DG-a38b0a9744eb,train,keep,,,,
24,quartz_001.jpg,24,VTM-003511,raw_negative/gangue_negative/quartz/quartz_mindat_p1372368_page2_016_raw.jpg,quartz,gangue_negative,2,1372368,DG-f72b8cc0acd6,train,keep,,,,
25,quartz_001.jpg,25,VTM-003513,raw_negative/gangue_negative/quartz/quartz_mindat_p1373020_page3_016_raw.jpg,quartz,gangue_negative,2,1373020,DG-cf3123da1ef5,train,keep,,,,
26,quartz_002.jpg,1,VTM-003520,raw_negative/gangue_negative/quartz/quartz_mindat_p1409939_page7_007_raw.jpg,quartz,gangue_negative,2,1409939,DG-8a19354fc9de,val,keep,,,,
27,quartz_002.jpg,2,VTM-003524,raw_negative/gangue_negative/quartz/quartz_mindat_p1423192_page1_035_raw.jpg,quartz,gangue_negative,2,1423192,DG-be614c901c26,train,keep,,,,
28,quartz_002.jpg,3,VTM-003527,raw_negative/gangue_negative/quartz/quartz_mindat_p144730_page1_051_raw.jpg,quartz,gangue_negative,2,144730,DG-875a8bbe2ff4,train,keep,,,,
29,quartz_002.jpg,4,VTM-003529,raw_negative/gangue_negative/quartz/quartz_mindat_p148072_page1_063_raw.jpg,quartz,gangue_negative,2,148072,DG-e5a471320004,train,keep,,,,
30,quartz_002.jpg,5,VTM-003530,raw_negative/gangue_negative/quartz/quartz_mindat_p148895_page1_001_raw.jpg,quartz,gangue_negative,2,148895,DG-d73f924bae0b,train,keep,,,,
31,quartz_002.jpg,6,VTM-003537,raw_negative/gangue_negative/quartz/quartz_mindat_p1635957_page3_033_raw.jpg,quartz,gangue_negative,2,1635957,DG-d643dd941494,train,keep,,,,
32,quartz_002.jpg,7,VTM-003540,raw_negative/gangue_negative/quartz/quartz_mindat_p1706564_page3_034_raw.jpg,quartz,gangue_negative,2,1706564,DG-85d229ae14b7,train,keep,,,,
33,quartz_002.jpg,8,VTM-003547,raw_negative/gangue_negative/quartz/quartz_mindat_p191143_page4_009_raw.jpg,quartz,gangue_negative,2,191143,DG-e4f4e0df006f,test,keep,,,,
34,quartz_002.jpg,9,VTM-003550,raw_negative/gangue_negative/quartz/quartz_mindat_p243294_page3_005_raw.jpg,quartz,gangue_negative,2,243294,DG-89773fbc8e7a,train,keep,,,,
35,quartz_002.jpg,10,VTM-003560,raw_negative/gangue_negative/quartz/quartz_mindat_p342138_page3_054_raw.jpg,quartz,gangue_negative,2,342138,DG-dc04b90b90db,train,keep,,,,
36,quartz_002.jpg,11,VTM-003563,raw_negative/gangue_negative/quartz/quartz_mindat_p350034_page1_037_raw.jpg,quartz,gangue_negative,2,350034,DG-d2e9862a5b54,test,keep,,,,
37,quartz_002.jpg,12,VTM-003564,raw_negative/gangue_negative/quartz/quartz_mindat_p362193_page2_031_raw.jpg,quartz,gangue_negative,2,362193,DG-a4814902cc5e,train,keep,,,,
38,quartz_002.jpg,13,VTM-003565,raw_negative/gangue_negative/quartz/quartz_mindat_p362194_page2_032_raw.jpg,quartz,gangue_negative,2,362194,DG-e2bf81b24895,test,keep,,,,
39,quartz_002.jpg,14,VTM-003571,raw_negative/gangue_negative/quartz/quartz_mindat_p402236_page6_031_raw.jpg,quartz,gangue_negative,2,402236,DG-fa7eefafeca1,train,keep,,,,
40,quartz_002.jpg,15,VTM-003575,raw_negative/gangue_negative/quartz/quartz_mindat_p437276_page3_063_raw.jpg,quartz,gangue_negative,2,437276,DG-8e1404ad1726,train,keep,,,,
41,quartz_002.jpg,16,VTM-003583,raw_negative/gangue_negative/quartz/quartz_mindat_p486761_page3_007_raw.jpg,quartz,gangue_negative,2,486761,DG-3941e9fbcca1,train,keep,,,,
42,quartz_002.jpg,17,VTM-003597,raw_negative/gangue_negative/quartz/quartz_mindat_p597270_page2_005_raw.jpg,quartz,gangue_negative,2,597270,DG-7a0093afbdb8,test,keep,,,,
43,quartz_002.jpg,18,VTM-003598,raw_negative/gangue_negative/quartz/quartz_mindat_p636073_page2_046_raw.jpg,quartz,gangue_negative,2,636073,DG-9bcead480c48,train,keep,,,,
44,quartz_002.jpg,19,VTM-003604,raw_negative/gangue_negative/quartz/quartz_mindat_p702508_page7_002_raw.jpg,quartz,gangue_negative,2,702508,DG-fe86c537c76f,val,keep,,,,
45,quartz_002.jpg,20,VTM-003607,raw_negative/gangue_negative/quartz/quartz_mindat_p720641_page5_001_raw.jpg,quartz,gangue_negative,2,720641,DG-2ebbd7bbb666,test,keep,,,,
46,quartz_002.jpg,21,VTM-003608,raw_negative/gangue_negative/quartz/quartz_mindat_p756967_page3_012_raw.jpg,quartz,gangue_negative,2,756967,DG-94110dba0611,train,keep,,,,
47,quartz_002.jpg,22,VTM-003613,raw_negative/gangue_negative/quartz/quartz_mindat_p785260_page3_068_raw.jpg,quartz,gangue_negative,2,785260,DG-4e32ba353abf,train,keep,,,,
48,quartz_002.jpg,23,VTM-003623,raw_negative/gangue_negative/quartz/quartz_mindat_p846285_page2_020_raw.jpg,quartz,gangue_negative,2,846285,DG-bd9ebc11a8fc,train,exclude,microscope_image,,,
49,quartz_002.jpg,24,VTM-003630,raw_negative/gangue_negative/quartz/quartz_mindat_p939327_page2_049_raw.jpg,quartz,gangue_negative,2,939327,DG-0a4e4cc1a146,test,keep,,,,
50,quartz_002.jpg,25,VTM-003631,raw_negative/gangue_negative/quartz/quartz_mindat_p939328_page2_045_raw.jpg,quartz,gangue_negative,2,939328,DG-f57c1cd2acff,train,keep,,,,
1,rutile_001.jpg,1,VTM-006957,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p035341_068_raw.jpg,rutile,ti_bearing_negative,1,35341,DG-f98cc7bff42b,train,keep,,,,
2,rutile_001.jpg,2,VTM-006991,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p048993_067_raw.jpg,rutile,ti_bearing_negative,1,48993,DG-a10644b32c6d,train,keep,,,,
3,rutile_001.jpg,3,VTM-006996,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p052109_026_raw.jpg,rutile,ti_bearing_negative,1,52109,DG-b7cf638c0421,train,keep,,,,
4,rutile_001.jpg,4,VTM-007060,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p085927_092_raw.jpg,rutile,ti_bearing_negative,1,85927,DG-e2a64064c1cc,train,keep,,,,
